Date,Open,High,Low,Close,Volume
2017-10-23,36.7325,36.9277,36.4103,36.5659,93786186
2017-10-24,36.5907,36.8606,36.5709,36.7819,75328899
2017-10-25,36.7383,36.8932,36.356,36.6203,90443786
2017-10-26,36.8143,36.9572,36.7059,36.8586,72315416
2017-10-27,37.2973,38.3065,37.1631,38.1861,189627296
2017-10-30,38.3734,39.3549,38.3351,39.0368,190905799
2017-10-31,39.3146,39.7206,39.086,39.5847,153946968
2017-11-01,39.775,39.7915,38.7804,39.0731,143658462
2017-11-02,39.2526,39.4545,38.7006,39.3647,176780724
2017-11-03,40.7437,40.8058,40.0665,40.3887,253676668
2017-11-06,40.3573,40.9732,40.2114,40.8028,148520546
2017-11-07,40.7219,41.0047,40.7219,40.9298,103938885
2017-11-08,40.8983,41.2677,40.8222,41.2677,104050758
2017-11-09,41.0007,41.2364,40.5405,41.184,125676629
2017-11-10,41.1496,41.2166,40.9516,41.0441,106941604
2017-11-13,40.7731,41.0027,40.7484,40.8846,72167761
2017-11-14,40.6669,40.7681,40.2283,40.2635,105077919
2017-11-15,39.9395,40.0203,39.5719,39.7304,123407250
2017-11-16,40.2283,40.3869,40.0163,40.2114,100452264
2017-11-17,40.1955,40.2764,39.8676,39.9836,93136600
2017-11-20,40.0134,40.0784,39.8477,39.9415,68264994
2017-11-21,40.1325,40.8192,40.1325,40.6883,106602273
2017-11-22,40.7397,41.122,40.6699,41.1121,108776225
2017-11-24,41.1476,41.2433,41.0401,41.115,59689826
2017-11-27,41.1349,41.1419,40.7347,40.9081,87632136
2017-11-28,40.9585,41.0903,40.3839,40.6727,112358508
2017-11-29,40.566,40.637,39.2819,39.8279,176496241
2017-11-30,40.0477,40.4499,39.5876,40.3809,176560291
2017-12-01,39.9346,40.3394,39.6013,40.1985,169094059
2017-12-04,40.5308,40.564,39.8646,39.9037,138362767
2017-12-05,39.7254,40.305,39.5778,39.8676,116244571
2017-12-06,39.3627,39.9936,39.1107,39.7235,120856760
2017-12-07,39.7176,40.0497,39.6911,39.7887,109179371
2017-12-08,40.0626,40.1856,39.6683,39.8014,99132784
2017-12-11,39.76,40.6301,39.6615,40.576,145818989
2017-12-12,40.4528,40.5081,40.2903,40.3444,82525975
2017-12-13,40.5356,40.783,40.4164,40.4823,99592323
2017-12-14,40.5111,40.6854,40.3345,40.4696,86993685
2017-12-15,40.8028,40.9268,40.5258,40.8846,170773457
2017-12-18,41.0923,41.6353,41.0883,41.459,125058542
2017-12-19,41.13,41.2186,40.9081,41.0106,116575569
2017-12-20,41.0903,41.2265,40.715,40.9712,99819816
2017-12-21,40.9268,41.3654,40.9109,41.125,88730329
2017-12-22,41.0471,41.2265,41.0027,41.125,69537492
2017-12-26,40.1364,40.2923,39.8774,40.0814,141047071
2017-12-27,39.9709,40.1325,39.8842,40.0882,91408168
2017-12-28,40.1856,40.3809,40.0596,40.2055,70035893
2017-12-29,40.0685,40.0862,39.765,39.767,110411435
2018-01-02,39.9866,40.4883,39.775,40.4794,108596378
2018-01-03,40.5435,41.0145,40.4064,40.4725,125393932
2018-01-04,40.5454,40.7661,40.4361,40.6639,95104622
2018-01-05,40.7582,41.2136,40.6699,41.122,100413538
2018-01-08,40.9712,41.2677,40.8748,40.9811,87365935
2018-01-09,41.0145,41.1379,40.7504,40.9654,91633457
2018-01-10,40.6922,40.9585,40.6569,40.9556,101870955
2018-01-11,41.0245,41.2404,41.0027,41.1909,79380268
2018-01-12,41.4028,41.675,41.2776,41.6089,107802661
2018-01-16,41.8029,42.156,41.3929,41.4048,125611428
2018-01-17,41.3949,42.1242,41.1399,42.0877,145830942
2018-01-18,42.152,42.3232,41.8887,42.1262,132304308
2018-01-19,41.9736,42.2001,41.6847,41.939,133960634
2018-01-22,41.6602,41.7753,41.5005,41.5933,115165662
2018-01-23,41.6602,42.1685,41.5496,41.602,138475553
2018-01-24,41.6472,41.6602,40.7021,40.9387,218639177
2018-01-25,41.0047,41.1101,40.0715,40.2134,176381311
2018-01-26,40.4164,40.4164,39.961,40.3021,166351476
2018-01-29,39.9866,39.9866,39.2595,39.4702,215192409
2018-01-30,38.8996,39.3314,38.7026,39.2369,194491476
2018-01-31,39.211,39.5876,39.1205,39.3463,137338913
2018-02-01,39.2849,39.628,39.1844,39.425,195426954
2018-02-02,39.0099,39.1943,37.6225,37.716,365890612
2018-02-05,37.3829,38.5045,36.6557,36.7701,307433256
2018-02-06,36.3857,38.469,36.1876,38.3114,290408363
2018-02-07,38.3222,38.3962,37.3752,37.4804,219083556
2018-02-08,37.6668,37.8314,36.4379,36.4616,230570925
2018-02-09,37.0657,37.2528,35.4495,36.9081,299215954
2018-02-12,37.3947,38.6681,37.1661,38.3883,257598818
2018-02-13,38.2178,38.8762,38.1468,38.7785,137675117
2018-02-14,38.4671,39.5323,38.4325,39.4921,171576961
2018-02-15,40.0596,40.845,39.8804,40.8192,215791893
2018-02-16,40.6708,41.2491,40.5278,40.6854,170039783
2018-02-20,40.595,41.115,40.446,40.5474,143651158
2018-02-21,40.7801,41.0806,40.3474,40.3613,158447075
2018-02-22,40.5356,41.0421,40.5141,40.7021,131193176
2018-02-23,40.9751,41.4463,40.9457,41.4127,143184400
2018-02-26,41.6089,42.3282,41.5763,42.2288,160461135
2018-02-27,42.2572,42.5885,42.0424,42.0937,164984090
2018-02-28,42.2967,42.617,42.0158,42.0326,160127204
2018-03-01,42.1292,42.416,40.7397,41.2935,206831145
2018-03-02,40.7731,41.5971,40.6903,41.5763,162974461
2018-03-05,41.3436,41.939,41.179,41.7163,120369871
2018-03-06,41.9805,42.0623,41.5575,41.6799,100819784
2018-03-07,41.2776,41.4926,41.118,41.3004,134364725
2018-03-08,41.4077,41.7912,41.3103,41.7458,100758752
2018-03-09,41.9931,42.47,41.8532,42.4651,136406252
2018-03-12,42.542,43.0349,42.5223,42.8754,136499155
2018-03-13,43.0812,43.3,42.2907,42.4631,134322631
2018-03-14,42.5488,42.5943,41.9567,42.1045,124468148
2018-03-15,42.1192,42.5292,42.0198,42.154,96392129
2018-03-16,42.154,42.2612,41.9105,42.0079,167003857
2018-03-19,41.8366,41.8729,40.9751,41.3634,141753177
2018-03-20,41.3516,41.7123,41.2776,41.3516,83277323
2018-03-21,41.3034,41.3152,40.4064,40.4084,157045190
2018-03-22,40.1097,40.7437,39.7818,39.8428,175845018
2018-03-23,39.7304,40.0912,38.9223,38.9223,173887049
2018-03-26,39.6546,40.847,39.2721,40.7661,159106213
2018-03-27,40.9781,41.329,39.3826,39.7176,173436928
2018-03-28,39.4623,40.1147,38.9785,39.2819,176598461
2018-03-29,39.5974,40.5239,39.3766,39.5915,162739472
2018-04-02,39.616,39.8646,38.8091,39.3284,159299284
2018-04-03,39.558,39.8181,38.9075,39.7304,128323564
2018-04-04,38.9075,40.585,38.8802,40.4912,146664023
2018-04-05,40.7219,41.1081,40.6028,40.7731,114147520
2018-04-06,40.3394,40.6982,39.6861,39.7274,148358447
2018-04-09,40.0814,40.845,40.0715,40.1227,122982074
2018-04-10,40.8222,41.0511,40.4725,40.8818,121107700
2018-04-11,40.64,41.0342,40.5111,40.6883,95069153
2018-04-12,40.9148,41.2935,40.8321,41.0854,97008727
2018-04-13,41.2404,41.4906,41.0175,41.2305,106480920
2018-04-16,41.3004,41.5704,41.251,41.4856,91453056
2018-04-17,41.6373,42.2218,41.6176,42.0593,112758438
2018-04-18,41.9567,42.1922,41.732,41.9637,87961303
2018-04-19,41.2805,41.3851,40.7397,40.7731,147525691
2018-04-20,40.2545,40.3966,39.0318,39.1007,277562720
2018-04-23,39.3647,39.3826,38.7174,38.9914,154758878
2018-04-24,39.0889,39.2457,38.0414,38.4395,142792563
2018-04-25,38.3684,39.0298,38.3203,38.612,120288153
2018-04-26,38.7233,39.1027,38.5438,38.7489,118512066
2018-04-27,38.6947,38.7755,37.8994,38.3015,151115585
2018-04-30,38.261,39.4643,38.1939,38.9953,179814719
2018-05-01,39.2654,39.9216,38.9983,39.9018,227036233
2018-05-02,41.3456,41.9408,41.0047,41.6572,282005305
2018-05-03,41.5005,41.8809,41.1594,41.734,144386814
2018-05-04,42.0623,43.4724,42.0454,43.3778,238190848
2018-05-07,43.6932,44.2804,43.5906,43.6882,179916427
2018-05-08,43.6459,43.9396,43.3384,43.901,120375861
2018-05-09,44.0163,44.2145,43.7031,44.2055,98373233
2018-05-10,44.2982,44.9171,44.2764,44.8374,118623419
2018-05-11,44.8808,45.0177,44.4018,44.6697,110665161
2018-05-14,44.7695,44.8905,44.4954,44.5644,87725735
2018-05-15,44.2393,44.3101,43.8459,44.1573,100038398
2018-05-16,44.0735,44.6402,44.0559,44.5723,80988820
2018-05-17,44.5278,44.7476,44.1406,44.2904,73013527
2018-05-18,44.3397,44.4836,44.0873,44.1286,77251030
2018-05-21,44.5278,44.8275,44.2705,44.4429,77686132
2018-05-22,44.6205,44.7396,44.2393,44.3328,64344608
2018-05-23,44.1376,44.6481,43.9987,44.6156,84684463
2018-05-24,44.7132,44.7298,44.1051,44.5644,98091334
2018-05-25,44.584,44.9201,44.4459,44.6677,73718300
2018-05-29,44.4353,44.7092,44.2608,44.5033,95051995
2018-05-30,44.4638,44.5278,44.2393,44.4117,78909470
2018-05-31,44.3475,44.584,44.0903,44.2608,116029385
2018-06-01,44.5249,45.067,44.4718,45.0611,98971741
2018-06-04,45.3931,45.813,45.3241,45.4384,110892952
2018-06-05,45.7273,45.9381,45.5576,45.7865,91049168
2018-06-06,45.8642,45.9709,45.4592,45.947,88379482
2018-06-07,45.9854,46.0001,45.5508,45.8228,90125487
2018-06-08,45.2838,45.4768,44.9498,45.4089,112542129
2018-06-11,45.3241,45.4691,45.0541,45.2946,77296338
2018-06-12,45.334,45.616,45.2788,45.538,71397010
2018-06-13,45.5705,45.6829,45.1083,45.1723,91354962
2018-06-14,45.3735,45.3793,45.0571,45.1961,91235396
2018-06-15,45.0107,45.0414,44.5919,44.7298,260571630
2018-06-18,44.4983,44.8155,44.3426,44.7073,78041109
2018-06-19,43.8528,44.1326,43.4527,43.9819,141764611
2018-06-20,44.1376,44.3426,43.9918,44.1722,87092145
2018-06-21,44.3553,44.6126,43.8064,43.9306,108552864
2018-06-22,44.0853,44.0933,43.7474,43.8014,114837345
2018-06-25,43.4409,43.8014,42.8053,43.1483,133678171
2018-06-26,43.3453,44.1801,43.2389,43.6834,103728510
2018-06-27,43.8754,44.3623,43.5877,43.6172,106751928
2018-06-28,43.6036,44.1051,43.5336,43.9396,73314140
2018-06-29,44.1239,44.3397,43.3257,43.8459,95995965
2018-07-02,43.5384,44.3671,43.4457,44.3378,74859814
2018-07-03,44.4816,44.515,43.4724,43.5611,58915681
2018-07-05,43.8814,44.1525,43.6459,43.9169,70101351
2018-07-06,43.9209,44.6353,43.8687,44.521,73820822
2018-07-09,44.8827,45.1674,44.8354,45.1429,83410375
2018-07-10,45.1752,45.3074,45.0471,45.0865,67293361
2018-07-11,44.6481,44.9518,44.4373,44.4983,79504438
2018-07-12,44.8905,45.3399,44.8374,45.2532,76167705
2018-07-13,45.2649,45.4404,45.2208,45.3202,52857207
2018-07-16,45.3665,45.6255,45.1033,45.2237,63510391
2018-07-17,44.9438,45.4482,44.8105,45.3499,65585082
2018-07-18,45.4258,45.4307,44.9861,45.0984,69211085
2018-07-19,44.9301,45.6022,44.9301,45.4502,85648475
2018-07-20,45.4258,45.5735,45.0442,45.3469,87418672
2018-07-23,45.1674,45.4671,44.8974,45.3891,67505370
2018-07-24,45.5764,45.8712,45.4887,45.7125,78940511
2018-07-25,45.7273,46.151,45.5735,46.1431,71039598
2018-07-26,46.0957,46.4172,45.8602,46.003,80536661
2018-07-27,46.1835,46.2328,45.0276,45.2404,101426614
2018-07-30,45.4542,45.5194,44.7813,44.9811,88784425
2018-07-31,45.074,45.5075,44.8442,45.071,166228719
2018-08-01,47.1679,47.788,46.7314,47.7306,286817256
2018-08-02,47.51,49.3577,47.4577,49.1233,263463000
2018-08-03,49.0356,49.4423,48.6699,49.2652,141211296
2018-08-06,49.2681,49.5628,49.0456,49.5225,107343234
2018-08-07,49.5805,49.6199,48.9737,49.0544,108027180
2018-08-08,48.8048,49.2238,48.4422,49.0877,95100174
2018-08-09,49.0956,49.6861,49.0758,49.4762,99183335
2018-08-10,49.2908,49.6989,49.1233,49.3304,103542704
2018-08-13,49.3696,50.1403,49.3696,49.6415,108926485
2018-08-14,49.9503,50.0477,49.5027,49.8574,87289724
2018-08-15,49.7282,50.0909,49.5195,49.9718,121197373
2018-08-16,50.3326,50.8191,50.2654,50.7031,119904947
2018-08-17,50.7327,51.8027,50.6665,51.714,149046239
2018-08-20,51.8384,52.0976,51.1297,51.2114,127424491
2018-08-21,51.5327,51.6264,50.8696,51.1131,110057673
2018-08-22,50.8893,51.4273,50.8261,51.1151,80011886
2018-08-23,51.0194,51.594,51.0074,51.2183,79444312
2018-08-24,51.4866,51.5575,51.1297,51.3801,77732565
2018-08-27,51.6165,51.9949,51.4206,51.7997,86351982
2018-08-28,52.0562,52.4189,52.0374,52.2198,95824979
2018-08-29,52.3253,53.1215,52.1498,52.9974,114664702
2018-08-30,53.0625,54.2586,52.8603,53.486,205282315
2018-08-31,53.8379,54.4017,53.7127,54.1049,182337892
2018-09-04,54.2951,54.4716,53.8674,54.2834,115234039
2018-09-05,54.4314,54.5918,53.5029,53.9245,140236342
2018-09-06,53.769,54.038,52.6032,53.0268,144262634
2018-09-07,52.7331,53.5689,52.4601,52.6032,158271704
2018-09-10,52.5195,52.7331,51.4549,51.8955,166251133
2018-09-11,51.8166,53.3204,51.4766,53.2102,150401155
2018-09-12,53.4663,53.4821,52.2521,52.5488,207322420
2018-09-13,53.1284,54.2814,52.9005,53.8143,175464452
2018-09-14,53.6596,53.9167,52.8887,53.2072,134625399
2018-09-17,52.8011,52.9904,51.6422,51.7861,156485026
2018-09-18,51.7665,52.7331,51.6118,51.8737,132826529
2018-09-19,51.9369,52.201,51.1741,51.9054,114113689
2018-09-20,52.3479,52.8306,52.0896,52.2955,111946848
2018-09-21,52.4778,52.6178,51.6479,51.7338,404923274
2018-09-24,51.5377,52.5933,51.4946,52.4798,116509754
2018-09-25,52.2297,52.9609,52.2198,52.811,103303646
2018-09-26,52.5311,53.1844,52.2325,52.3912,100906949
2018-09-27,53.2023,53.8212,53.1334,53.4692,126976566
2018-09-28,53.43,53.6792,53.2514,53.6576,96466977
2018-10-01,54.1837,54.5295,53.7983,54.0152,99291811
2018-10-02,54.0123,54.6677,53.8674,54.4973,104287230
2018-10-03,54.6805,55.4946,54.6183,55.1624,120554674
2018-10-04,54.854,55.2294,53.8931,54.1936,134805094
2018-10-05,54.1857,54.2951,52.4288,53.3186,141277613
2018-10-08,52.8159,53.4328,52.3381,53.1903,124800196
2018-10-09,53.1579,54.0181,52.8208,53.9245,113134249
2018-10-10,53.5907,53.7983,51.3542,51.4273,176660019
2018-10-11,50.9877,52.1723,50.4705,50.9703,223501611
2018-10-12,52.3912,52.9756,51.5427,52.7914,169706877
2018-10-15,52.5706,52.7291,51.6422,51.6649,129541993
2018-10-16,52.0404,53.0003,51.5229,52.8011,122780933
2018-10-17,52.8356,52.9175,52.136,52.5784,96282008
2018-10-18,51.7802,52.2267,50.628,51.3474,137074066
2018-10-19,51.8285,52.5933,51.6798,52.1291,139166743
2018-10-22,52.2394,53.0888,52.0423,52.4454,121132243
2018-10-23,51.3012,53.0625,51.0324,52.9382,163101652
2018-10-24,52.9085,53.303,50.9926,51.1249,172177777
2018-10-25,51.7468,52.6227,51.5209,52.2424,125607311
2018-10-26,51.3182,52.3351,50.5502,51.4147,198822474
2018-10-29,52.0995,52.2168,48.9863,50.4506,193257042
2018-10-30,50.1887,51.1445,49.7401,50.7001,154233602
2018-10-31,51.5525,52.3991,51.4926,52.0227,161381296
2018-11-01,52.066,52.8505,51.5347,52.8189,245373626
2018-11-02,49.809,50.7819,48.8297,49.3194,384232179
2018-11-05,48.5623,48.5822,47.107,47.919,278359633
2018-11-06,47.9948,48.6601,47.9447,48.4323,134135654
2018-11-07,48.9577,49.9274,48.5213,49.9018,140621182
2018-11-08,50.0831,50.1167,49.3164,49.7282,106333075
2018-11-09,49.0256,49.137,48.2394,48.7727,144078715
2018-11-12,47.4665,47.6697,46.2228,46.3147,214386110
2018-11-13,45.7045,47.0331,45.6613,45.8524,196557128
2018-11-14,46.2497,46.3876,44.3495,44.5544,254908552
2018-11-15,44.9339,45.7894,44.5801,45.6513,194862786
2018-11-16,45.4384,46.5079,45.1941,46.1598,154822031
2018-11-19,45.3202,45.4867,44.1239,44.3328,175753637
2018-11-20,42.5459,43.2871,41.8611,42.2141,284357961
2018-11-21,42.8675,42.9953,42.1143,42.1685,130488530
2018-11-23,41.7241,42.1242,41.0491,41.0923,99043718
2018-11-26,41.5595,41.726,40.6104,41.6453,188656702
2018-11-27,40.9081,41.6828,40.7582,41.5595,173516949
2018-11-28,42.156,43.2448,41.7221,43.1581,193117608
2018-11-29,43.566,43.5976,42.3853,42.8247,175121065
2018-11-30,43.0003,43.0103,42.2258,42.5943,165736375
2018-12-03,43.9967,44.112,43.2252,44.0834,171045987
2018-12-04,43.1601,43.5049,42.0474,42.149,173336274
2018-12-06,40.9682,41.6847,40.6499,41.67,180690469
2018-12-07,41.3833,41.6136,40.1424,40.1886,177266116
2018-12-10,39.3569,40.569,38.9599,40.4528,260044531
2018-12-11,40.9437,40.9751,39.8349,40.2233,198228804
2018-12-12,40.644,41.0047,40.3149,40.3345,149369341
2018-12-13,40.6669,41.1614,40.4401,40.7761,133731923
2018-12-14,40.31,40.3295,39.4212,39.4702,170650670
2018-12-17,39.4623,40.1544,38.8169,39.1027,185677514
2018-12-18,39.4446,39.9571,39.209,39.613,141880864
2018-12-19,39.5974,39.9375,37.9459,38.3734,205631233
2018-12-20,38.263,38.6652,37.046,37.4046,271561213
2018-12-21,37.4125,37.724,35.691,35.9502,401409183
2018-12-24,35.3361,36.1463,34.9656,35.0237,155832335
2018-12-26,35.3715,37.5004,34.9971,37.4874,245607842
2018-12-27,37.171,37.3898,35.7984,37.2431,222693774
2018-12-28,37.5663,37.8059,36.8635,37.2628,177307170
2018-12-31,37.8087,38.0118,37.3189,37.6255,146752346
2019-01-02,36.9473,37.8876,36.7848,37.6668,155289425
2019-01-03,34.3439,34.7546,33.8697,33.9151,382827194
2019-01-04,34.4737,35.4327,34.3001,35.3619,245710666
2019-01-07,35.4662,35.4978,34.7999,35.2809,229656271
2019-01-08,35.6751,36.2132,35.4249,35.9531,171998998
2019-01-09,36.0821,36.8586,35.691,36.5659,189078304
2019-01-10,36.3758,36.7208,35.9807,36.6833,150010777
2019-01-11,36.4675,36.6587,36.1364,36.3257,113295175
2019-01-14,35.9787,36.0773,35.5914,35.7816,136001580
2019-01-15,35.8454,36.5838,35.7944,36.5138,120368292
2019-01-16,36.5168,37.1809,36.4971,36.9592,128163769
2019-01-17,36.7779,37.6058,36.5552,37.176,125025486
2019-01-18,37.5663,37.658,37.2026,37.4026,141501465
2019-01-22,37.3053,37.3801,36.4055,36.5639,127426990
2019-01-23,36.7653,37.0076,36.1836,36.7088,96975123
2019-01-24,36.7553,36.8471,36.1935,36.4222,106663924
2019-01-25,37.0902,37.716,36.8073,37.6304,140649844
2019-01-28,37.1613,37.2874,36.6487,37.2795,109810437
2019-01-29,37.2677,37.716,36.7553,36.8962,174354875
2019-01-30,38.9411,39.6319,38.2228,39.4133,256203295
2019-01-31,39.623,40.31,39.2496,39.7009,170801343
2019-02-01,39.8249,40.305,39.5798,39.7176,136961463
2019-02-04,39.9296,40.9417,39.9018,40.8489,132045504
2019-02-05,41.2335,41.7587,41.1081,41.5446,151356393
2019-02-06,41.6532,41.8759,41.2305,41.5595,118394744
2019-02-07,41.12,41.4906,40.6301,40.7731,133077313
2019-02-08,40.4794,40.8846,40.3414,40.8222,99438947
2019-02-11,40.9732,41.0106,40.5435,40.585,87639257
2019-02-12,40.7464,40.9614,40.6519,40.9347,93024906
2019-02-13,41.0531,41.3172,40.7051,40.7661,93887836
2019-02-14,40.6539,41.0245,40.574,40.9138,91155618
2019-02-15,41.0205,41.13,40.6639,40.8252,102807215
2019-02-19,40.6539,41.0659,40.6008,40.9437,79204050
2019-02-20,41.0047,41.5202,40.9585,41.2106,109017135
2019-02-21,41.1546,41.2905,40.7958,40.9751,72010559
2019-02-22,41.1002,41.4414,41.0511,41.4334,78954946
2019-02-25,41.7163,42.1322,41.6651,41.734,91312624
2019-02-26,41.6089,41.9931,41.4826,41.7587,71261385
2019-02-27,41.4926,41.9203,41.3783,41.8887,116201752
2019-02-28,41.7557,41.8986,41.4217,41.4787,117788209
2019-03-01,41.7458,41.9567,41.4137,41.9125,108064518
2019-03-04,42.0877,42.5816,41.67,42.1262,114535303
2019-03-05,42.149,42.1616,41.8079,42.0494,82395925
2019-03-06,41.8395,42.0395,41.6631,41.8029,86875132
2019-03-07,41.6453,41.7853,41.2086,41.3231,103515063
2019-03-08,40.7998,41.459,40.6028,41.4197,100187841
2019-03-11,42.0395,42.9025,42.0059,42.8546,133633417
2019-03-12,43.1185,43.7572,42.964,43.3384,135539338
2019-03-13,43.6537,43.9109,43.3413,43.5277,129548519
2019-03-14,44.051,44.1002,43.7305,44.0114,98435130
2019-03-15,44.2784,44.8708,44.0143,44.584,162988731
2019-03-18,44.5053,45.13,44.5033,45.0394,109457439
2019-03-19,45.1202,45.2749,44.5347,44.6817,132111085
2019-03-20,44.6108,45.3931,44.2491,45.074,129559824
2019-03-21,45.5154,47.0301,45.4671,46.7294,213047772
2019-03-22,46.7906,47.3532,45.6976,45.7635,177035247
2019-03-25,45.8771,45.9873,44.6995,45.2158,183036772
2019-03-26,45.9133,46.2033,44.2125,44.7456,207897563
2019-03-27,45.2178,45.4542,44.6877,45.1499,124605387
2019-03-28,45.2669,45.4089,44.9201,45.2109,86749800
2019-03-29,45.471,45.5282,45.1674,45.4996,98370223
2019-04-01,45.9065,45.9162,45.1281,45.811,116312683
2019-04-02,45.7735,46.5817,45.7635,46.4782,95037933
2019-04-03,46.2947,47.0723,46.2692,46.7935,97150695
2019-04-04,46.6595,47.0401,46.2672,46.8733,79794543
2019-04-05,47.0597,47.2133,46.9324,47.1908,77341416
2019-04-08,47.0528,47.9674,47.0331,47.9368,108045850
2019-04-09,47.985,48.5922,47.7257,47.79,149318252
2019-04-10,47.5918,48.0855,47.4735,48.0562,90569257
2019-04-11,48.1112,48.1457,47.5346,47.6567,87252613
2019-04-12,47.7188,47.9466,47.0013,47.637,115889817
2019-04-15,47.5661,47.8757,47.432,47.7257,73208567
2019-04-16,47.78,48.2355,47.5622,47.7306,107272257
2019-04-17,47.7997,48.719,47.574,48.6581,120674377
2019-04-18,48.6561,48.9025,48.5133,48.8317,101007760
2019-04-22,48.5882,49.0907,48.47,48.9931,81152414
2019-04-23,48.9717,49.765,48.8415,49.6989,97364269
2019-04-24,49.6692,49.9373,49.5944,49.6219,73225115
2019-04-25,49.5451,49.7678,49.135,49.1746,77410554
2019-04-26,49.0808,49.1055,48.4147,48.9399,77852630
2019-04-29,48.9647,49.3403,48.8317,49.0127,92695917
2019-04-30,48.6402,48.725,47.6964,48.0687,194264913
2019-05-01,50.2753,51.5771,50.1187,50.4311,270628481
2019-05-02,50.2674,50.9365,49.8574,50.1008,133572009
2019-05-03,50.5187,50.7432,50.362,50.7228,87217426
2019-05-06,48.9379,50.0252,48.7479,49.9373,135437177
2019-05-07,49.3194,49.6832,48.1032,48.5952,161823123
2019-05-08,48.3643,49.1893,48.327,48.602,109957016
2019-05-09,48.0027,48.3104,47.1118,48.0815,145729639
2019-05-10,47.4735,47.8195,46.3559,47.4155,171370148
2019-05-13,45.1399,45.5576,43.9672,44.6599,238830430
2019-05-14,44.8235,45.6121,44.584,45.3695,151911954
2019-05-15,44.788,46.1116,44.7327,45.9104,110388603
2019-05-16,45.6633,46.285,45.4109,45.7045,137363908
2019-05-17,44.9498,45.9065,44.9071,45.4482,136730658
2019-05-20,44.1316,44.3299,43.353,44.0262,160572695
2019-05-21,44.5377,45.2109,44.4157,44.8689,117957779
2019-05-22,44.4067,44.6579,43.8991,43.9494,123712056
2019-05-23,43.2369,43.4171,42.7568,43.2023,151912201
2019-05-24,43.3335,43.7996,42.9501,43.0349,98619662
2019-05-28,43.0221,43.4299,42.7797,42.8586,116224946
2019-05-29,42.424,43.1284,42.3232,42.6535,118441492
2019-05-30,42.7896,43.0988,42.4829,42.8754,88238682
2019-05-31,42.3775,42.7995,42.0819,42.0996,112463177
2019-06-03,42.2288,42.7826,40.9437,41.67,167990703
2019-06-04,42.1902,43.2448,41.9666,43.1973,128783060
2019-06-05,44.3131,44.4836,43.5572,43.8972,123815479
2019-06-06,44.0243,44.5999,43.8014,44.5377,93677696
2019-06-07,44.8462,46.151,44.6717,45.7223,127603818
2019-06-10,46.1255,46.9799,46.0788,46.3087,109041773
2019-06-11,46.8536,47.1346,46.554,46.8419,112002822
2019-06-12,46.6398,47.1266,46.5029,46.6941,75907535
2019-06-13,46.8152,47.3218,46.554,46.6872,90135883
2019-06-14,46.0624,46.5502,45.7598,46.3481,78021282
2019-06-17,46.3856,46.8793,46.2102,46.6249,61002966
2019-06-18,47.1464,48.1595,46.9402,47.7208,110414750
2019-06-19,48.0146,48.0638,47.4479,47.579,87847034
2019-06-20,48.1781,48.2375,47.6176,47.9674,89467860
2019-06-21,47.8075,48.2955,47.6469,47.8016,198783061
2019-06-24,47.7426,48.1299,47.6518,47.7525,75771265
2019-06-25,47.7158,47.919,46.9602,47.0281,87622885
2019-06-26,47.5544,48.33,47.4577,48.0442,108404103
2019-06-27,48.1595,48.472,47.9899,48.0293,86913364
2019-06-28,47.7781,47.9752,47.3828,47.5918,129376413
2019-07-01,48.8532,49.1746,48.2472,48.4671,113599128
2019-07-02,48.4323,48.8435,48.4204,48.7508,70426629
2019-07-03,48.8809,49.1627,48.7419,49.1549,47250091
2019-07-05,48.8986,49.3164,48.7891,49.1105,71800218
2019-07-08,48.2855,48.4304,47.711,48.0953,105372971
2019-07-09,47.9051,48.4572,47.8095,48.3922,85575532
2019-07-10,48.5408,48.9901,48.47,48.8689,74426865
2019-07-11,48.8888,49.1499,48.5063,48.5163,83969594
2019-07-12,48.6828,49.0544,48.6217,48.8859,73171275
2019-07-15,49.0758,49.5047,49.0544,49.3478,70477377
2019-07-16,49.1991,49.5628,48.9349,49.1766,70142176
2019-07-17,49.0662,49.3214,48.8789,48.8986,58667108
2019-07-18,49.0544,49.5067,48.9834,49.4543,77275594
2019-07-19,49.4861,49.6534,48.6601,48.717,87036411
2019-07-22,48.9717,49.8329,48.9617,49.83,92644789
2019-07-23,50.1266,50.2359,49.8476,50.2181,76331799
2019-07-24,49.9353,50.295,49.819,50.1767,62343782
2019-07-25,50.2309,50.3168,49.7104,49.7817,57844167
2019-07-26,49.8919,50.435,49.811,49.9533,73269673
2019-07-29,50.1266,50.6518,50.1207,50.4232,90130738
2019-07-30,50.1985,50.5385,49.8525,50.2045,141124746
2019-07-31,52.0423,53.2339,50.8065,51.2283,288112794
2019-08-01,51.4351,52.4288,49.7124,50.1187,224638398
2019-08-02,49.4239,49.6365,48.4866,49.0583,169928820
2019-08-05,47.6077,47.7702,46.3087,46.4931,217880888
2019-08-06,47.2055,47.6272,46.6595,47.3709,148980609
2019-08-07,46.9896,47.9869,46.6093,47.8659,138748872
2019-08-08,48.1398,48.9419,47.9514,48.9183,112321540
2019-08-09,48.5902,48.9419,48.1032,48.5163,101995904
2019-08-12,48.18,48.7727,48.0717,48.3922,93139086
2019-08-13,48.5232,51.2056,48.4768,50.4427,196950184
2019-08-14,49.0376,49.83,48.9006,48.9399,151410558
2019-08-15,49.1105,49.5165,48.1929,48.6978,115516580
